mapping_id,grid,N_params_B,D_tokens_B,anchor,Q_A,mapped_q,L_m1_frozen,epsilon_q,q_in_B6_fitted_range,epsilon_q_valid,reason
M3_robust_quantile_p05_p95,cell,1.0,150.0,ALL_p01,37.836087196915436,-0.07461932162580251,2.7379540887548464,0.009872575282329574,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell,1.0,150.0,ALL_p99,75.06870741496967,1.2119897209382158,2.2718832632312025,-0.19324943969102615,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell,1.0,150.0,ALL_min,20.573683268650814,-0.671138311168424,2.954041562648709,0.08230017303367511,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell,1.0,150.0,ALL_max,88.69887391735354,1.6829932487833137,2.1012634433907937,-0.2901397201863726,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_00,0.07,10.0,ALL_p01,37.836087196915436,-0.07461932162580251,3.6996838213693946,0.007306207547970737,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_00,0.07,10.0,ALL_p99,75.06870741496967,1.2119897209382158,3.2336129958457507,-0.13577387529889584,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_00,0.07,10.0,ALL_min,20.573683268650814,-0.671138311168424,3.9157712952632573,0.062086907896982256,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_00,0.07,10.0,ALL_max,88.69887391735354,1.6829932487833137,3.062993176005342,-0.1990405960676536,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_01,0.07,50.0,ALL_p01,37.836087196915436,-0.07461932162580251,3.4486222380987757,0.007838103449595651,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_01,0.07,50.0,ALL_p99,75.06870741496967,1.2119897209382158,2.982551412575132,-0.14720288334737644,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_01,0.07,50.0,ALL_min,20.573683268650814,-0.671138311168424,3.6647097119926384,0.06634035185899198,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_01,0.07,50.0,ALL_max,88.69887391735354,1.6829932487833137,2.811931592734723,-0.21681181330244895,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_02,0.07,150.0,ALL_p01,37.836087196915436,-0.07461932162580251,3.3323027478167324,0.008111705300037433,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_02,0.07,150.0,ALL_p99,75.06870741496967,1.2119897209382158,2.8662319222930885,-0.15317677688538267,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_02,0.07,150.0,ALL_min,20.573683268650814,-0.671138311168424,3.548390221710595,0.06851504951940017,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_02,0.07,150.0,ALL_max,88.69887391735354,1.6829932487833137,2.69561210245268,-0.22616755094271246,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
M3_robust_quantile_p05_p95,cell_03,0.07,300.0,ALL_p01,37.836087196915436,-0.07461932162580251,3.2754761645897386,0.00825243613524507,False,False,"mapped q outside B6 fitted range [0.1,1.0]; M1's (1-q) term is extrapolated and is no longer the fitted term"
